Client_ID,Total_Tradelines_6m_In,Total_Tradelines_1y_In,Total_Tradelines_2y_In,Max_Trade_3m_Out
122367,2.0,15,15,19436
101518,5.0,22,22,5312
101677,17.0,19,37,12863
115445,18.0,18,25,18097
101672,4.0,12,34,7301
119474,1.0,6,26,2148
109573,13.0,13,37,4425
123391,7.0,10,21,6512
104272,14.0,14,37,14058
101521,12.0,27,36,19999
112203,16.0,16,21,19849
117597,15.0,29,29,4683
110739,7.0,7,36,6112
122436,18.0,18,23,8172
100562,18.0,18,21,13781
112717,11.0,11,37,4419
115995,4.0,24,25,9159
115483,18.0,18,39,15979
112729,19.0,26,31,10610
124648,18.0,18,18,14468
119307,3.0,20,27,13780
107730,14.0,14,26,18171
109042,8.0,22,34,5931
112302,14.0,21,30,18161
123654,10.0,26,26,2327
102237,7.0,24,24,17573
102022,12.0,12,18,9584
106350,17.0,17,27,10996
103015,17.0,18,18,9920
100060,7.0,17,30,5816
109519,15.0,17,21,16688
104807,11.0,11,21,2742
106143,17.0,26,37,4325
118144,7.0,29,33,2010
113234,6.0,26,26,19307
108860,19.0,19,34,4893
121974,0.0,23,23,10926
102175,15.0,19,39,2272
110377,6.0,21,24,14922
110286,,17,24,3832
123059,12.0,13,35,4664
103881,16.0,25,25,10074
120450,15.0,15,33,10935
100463,0.0,20,20,18396
120060,16.0,19,36,12869
103780,10.0,21,35,7799
117870,6.0,9,39,15901
100367,16.0,16,34,18576
108583,18.0,18,18,1713
111416,19.0,19,25,16418
109846,2.0,22,34,19699
104166,15.0,22,26,2855
120228,15.0,15,35,5990
112738,16.0,16,32,16759
107333,16.0,29,38,6391
104182,8.0,9,35,9158
116195,5.0,29,29,18289
124658,0.0,27,36,7504
117321,11.0,11,17,16323
118164,8.0,22,25,2528
106073,19.0,19,20,16439
122578,1.0,12,25,1514
110898,3.0,25,25,19203
121096,4.0,9,28,7173
105986,17.0,25,27,11395
117659,13.0,18,32,16742
103058,6.0,23,29,19940
123588,2.0,27,31,14427
123285,7.0,25,25,3140
115120,18.0,18,29,11470
108263,4.0,19,19,11584
111159,6.0,15,38,3600
109920,18.0,26,34,19891
107912,19.0,19,33,14859
112792,18.0,18,39,9957
104191,9.0,23,23,3706
102889,7.0,27,28,8311
115786,5.0,28,34,7302
103759,5.0,11,23,14502
101814,15.0,16,17,18815
101777,3.0,11,20,19954
116699,15.0,19,30,1336
101933,17.0,27,27,5885
107297,13.0,24,24,7753
100917,9.0,23,33,14675
113790,8.0,10,22,2451
101225,7.0,18,18,14076
123435,11.0,19,27,7810
108352,2.0,13,32,3207
102650,19.0,19,25,17792
106042,14.0,20,29,6314
103067,,13,20,5411
110204,14.0,14,14,3564
107737,4.0,5,13,5821
115392,6.0,16,35,9433
112872,4.0,13,18,7979
116965,4.0,26,26,1586
115558,7.0,26,35,19073
104672,5.0,24,25,14335
119536,11.0,17,39,19581
109091,16.0,16,36,14623
120264,4.0,13,30,6313
120122,19.0,19,35,15070
105909,16.0,29,29,10479
102589,9.0,12,28,2955
101639,11.0,26,26,4323
101310,15.0,28,28,13506
102065,4.0,12,34,15701
101556,15.0,28,28,13995
122234,13.0,13,37,7844
122950,4.0,22,27,18838
115321,10.0,13,39,1861
102337,7.0,11,11,12567
121464,7.0,22,22,15333
112347,18.0,18,23,1197
103976,19.0,19,22,10946
118750,7.0,15,15,3890
104170,12.0,12,19,5641
106758,10.0,27,33,2293
103002,17.0,17,17,12369
101192,4.0,15,24,16847
112075,2.0,12,17,7345
106492,11.0,11,31,17148
120782,4.0,15,15,10957
108885,14.0,14,36,14404
118705,9.0,25,34,13628
111769,12.0,12,30,18104
106180,8.0,17,33,8027
120952,6.0,14,30,7263
104101,15.0,22,33,13269
122907,13.0,20,29,16008
116917,11.0,27,27,2713
124298,5.0,24,24,2070
113737,14.0,24,34,6172
100160,8.0,27,27,15476
102446,4.0,22,22,19557
102059,19.0,23,35,3945
123517,6.0,23,23,12342
113865,13.0,19,24,4887
107461,15.0,15,19,18629
111756,14.0,14,25,13842
110965,8.0,16,35,19801
105116,9.0,9,37,17161
109806,16.0,20,21,4600
111453,19.0,19,21,8073
117765,1.0,28,28,10642
109924,16.0,16,34,11089
100672,4.0,29,29,10463
117287,19.0,21,30,3627
100854,17.0,18,31,8752
102129,7.0,24,24,19269
120062,5.0,13,17,17200
102891,18.0,18,37,13387
111038,10.0,29,29,9487
109614,19.0,19,19,7944
102856,5.0,24,24,1232
119795,4.0,5,16,3777
117328,14.0,28,35,5942
108205,13.0,13,30,10017
113822,17.0,17,25,4612
119364,13.0,18,39,6990
123461,7.0,25,32,16893
122556,14.0,14,14,6787
106056,13.0,16,25,1307
121810,0.0,18,18,14967
120853,8.0,8,28,14904
119857,5.0,5,14,18906
118861,7.0,29,29,7340
112743,8.0,11,14,6388
108115,14.0,14,39,5826
111496,3.0,6,17,2717
105665,3.0,25,37,19232
123153,11.0,20,20,5757
104659,0.0,23,25,19907
121771,10.0,12,26,12882
115135,15.0,15,28,17574
110735,12.0,29,29,5301
113511,13.0,13,28,12394
112971,4.0,7,18,3622
107862,6.0,16,20,13380
102865,14.0,20,20,14837
118761,8.0,19,38,7636
116729,3.0,29,29,9043
124612,7.0,11,33,9290
110730,3.0,10,11,7112
109100,3.0,27,32,10560
106959,18.0,29,29,12358
109095,10.0,27,27,17575
100815,13.0,13,20,2684
112896,1.0,12,23,3740
113536,14.0,29,29,5209
123522,13.0,29,39,12754
111677,18.0,18,28,5590
101154,2.0,28,28,19824
118994,2.0,25,25,5064
104089,10.0,10,27,4086
100337,11.0,25,25,4096
112742,9.0,20,32,14029
109555,12.0,12,28,12272
102540,5.0,28,28,18395
117507,7.0,25,25,10461
119964,0.0,17,33,2305
122444,9.0,16,16,18453
119496,1.0,19,19,19583
112070,19.0,19,38,7098
124777,19.0,19,38,7649
114721,1.0,21,23,12458
112915,3.0,5,15,4272
101297,8.0,26,26,13583
102058,19.0,19,27,18094
103395,1.0,23,25,8846
106132,5.0,27,36,13034
107016,6.0,25,35,8794
120158,10.0,10,15,11681
104902,5.0,17,17,18150
112487,4.0,18,34,7761
100098,16.0,16,32,2585
103385,12.0,14,14,8279
122072,12.0,23,23,3355
112453,4.0,23,29,6124
115057,7.0,14,33,18173
116693,9.0,9,22,10209
124133,19.0,19,20,18872
120061,3.0,7,20,4448
118069,19.0,19,28,19527
120027,3.0,20,20,7875
104285,17.0,17,34,17353
104779,17.0,21,21,7083
122374,0.0,28,29,12439
111492,6.0,17,17,6551
124943,1.0,9,29,9683
120143,12.0,24,24,7820
122368,7.0,25,35,7909
109049,17.0,19,29,13371
103737,5.0,19,39,7660
110093,0.0,5,31,19497
118943,17.0,17,30,15850
117572,2.0,26,26,3914
107731,2.0,29,29,4119
115843,18.0,18,37,7666
100081,18.0,18,38,17753
124704,4.0,27,27,14152
115952,2.0,7,30,9837
100688,16.0,28,28,8844
107135,15.0,15,29,9933
116892,10.0,25,34,10587
124434,6.0,29,29,15998
118002,5.0,27,38,5646
122655,0.0,19,19,12513
107812,15.0,27,27,9349
111826,17.0,20,22,2075
105211,2.0,22,27,18672
111905,14.0,20,22,8487
102344,11.0,11,17,14372
123677,19.0,25,33,6355
112976,13.0,24,24,2621
100515,0.0,13,28,14545
109930,16.0,16,16,16108
104568,2.0,22,31,3355
113911,18.0,18,33,11580
113221,18.0,18,18,14691
111724,0.0,17,34,6308
116447,6.0,21,21,12710
118911,6.0,13,13,3520
113563,17.0,20,20,18884
103457,13.0,13,35,6638
121056,13.0,14,29,6718
113535,19.0,19,37,14891
102733,2.0,24,24,2805
105975,19.0,28,32,5480
114346,4.0,7,32,17201
102653,11.0,11,15,8243
101454,9.0,17,30,1185
103840,0.0,28,28,16678
123113,12.0,18,22,1663
115416,2.0,19,28,16012
113065,10.0,29,29,17222
113890,17.0,17,22,11536
109578,17.0,25,25,11521
114976,11.0,11,18,14071
118568,2.0,8,13,3036
123519,9.0,9,34,10824
108130,0.0,17,25,16932
103930,19.0,19,28,15355
120811,8.0,23,39,16012
101496,1.0,18,34,4880
102414,1.0,19,31,14714
118969,10.0,10,14,7580
118197,6.0,19,19,16190
109852,18.0,18,18,19360
116026,5.0,13,19,15199
121713,17.0,17,21,9189
115614,10.0,13,18,1815
119489,3.0,26,26,16487
105158,11.0,18,21,9172
120015,7.0,9,32,1833
122619,14.0,28,28,8499
111410,4.0,9,38,16219
103692,6.0,26,26,13102
113864,17.0,22,22,1466
118065,0.0,14,16,4815
100013,15.0,24,38,11069
122694,6.0,24,28,1068
114590,9.0,27,27,14813
118593,0.0,10,13,18359
120771,4.0,20,20,19706
120606,0.0,7,12,15220
110684,12.0,14,25,6809
106547,5.0,16,22,3320
122225,4.0,23,23,5371
107182,1.0,24,24,18150
101917,3.0,15,15,4609
118238,1.0,15,16,7623
113802,0.0,8,16,8647
117431,15.0,25,31,19198
102286,4.0,8,37,16419
104571,13.0,25,26,1845
100401,10.0,22,22,7998
121319,14.0,21,23,4254
100870,3.0,5,38,5441
115230,18.0,18,18,13324
109663,15.0,15,37,9342
113161,1.0,16,34,2476
124757,11.0,23,23,13026
109600,16.0,19,39,7671
107983,13.0,13,26,9614
123661,14.0,18,18,11554
111593,7.0,7,22,3926
117306,1.0,5,25,6481
115363,9.0,19,19,18911
113583,8.0,27,28,10358
117958,0.0,10,19,1332
110098,1.0,24,38,17402
114994,10.0,11,15,17374
105193,17.0,22,25,16122
107078,1.0,22,22,16291
100365,9.0,11,24,13037
123606,17.0,20,20,5958
108928,18.0,18,18,1553
115709,6.0,12,25,12899
123323,1.0,16,23,7175
123419,3.0,15,33,15191
112432,18.0,21,21,7591
116122,0.0,12,14,19716
123204,5.0,23,23,2022
109606,0.0,19,19,3764
120691,17.0,17,17,13429
100326,8.0,25,27,3409
121822,8.0,11,18,15966
108083,5.0,11,31,4332
123971,18.0,25,25,4691
106023,17.0,17,30,17268
111356,0.0,17,17,9786
121989,2.0,14,33,18149
102899,16.0,16,25,10972
116765,3.0,25,25,10529
113755,12.0,12,24,10893
115775,19.0,24,24,12820
101730,1.0,25,25,17728
112559,18.0,27,27,3915
100243,13.0,16,20,11031
124126,6.0,27,36,8337
121102,1.0,10,29,15696
102014,15.0,16,18,9560
121424,2.0,9,35,2311
106821,19.0,19,26,5707
120139,10.0,22,22,5713
119333,12.0,24,39,4595
118178,9.0,21,39,13417
113013,7.0,25,25,11789
110025,2.0,24,34,1991
119655,0.0,19,36,10953
121782,17.0,17,34,17866
104677,17.0,17,17,10282
101338,18.0,20,20,10533
116756,12.0,20,20,18337
114284,8.0,14,28,7810
114851,1.0,24,26,2506
117399,18.0,18,38,4791
120802,4.0,18,29,13628
107962,16.0,24,36,6593
106529,7.0,18,37,6925
124812,19.0,19,19,14712
104657,2.0,20,21,15227
100543,12.0,24,28,10198
105861,16.0,16,17,12367
102664,0.0,17,37,3875
114248,1.0,6,16,5111
112697,16.0,16,21,15543
103487,19.0,19,29,19272
114317,14.0,27,27,16166
123035,15.0,26,26,5070
124096,,19,32,17246
103578,1.0,17,17,17882
100877,16.0,16,36,2989
113933,1.0,24,24,6106
109451,11.0,17,26,17699
118510,5.0,23,36,12047
112812,5.0,19,36,5033
118259,15.0,25,37,4294
104789,1.0,16,33,16532
104200,18.0,18,33,11354
114776,12.0,12,12,11977
119467,2.0,28,31,1588
100738,13.0,25,25,9181
114799,0.0,20,20,13871
121579,9.0,23,23,11622
111720,14.0,18,35,7753
105908,7.0,9,37,6256
121674,19.0,22,22,14361
103848,7.0,19,29,9024
112878,12.0,23,23,7845
122221,16.0,16,34,16238
106654,4.0,16,33,17083
114419,10.0,10,36,18104
115019,13.0,17,30,8748
114049,3.0,7,33,9153
106771,14.0,14,14,17438
114361,4.0,21,21,11171
112705,1.0,21,27,11955
113798,0.0,5,28,4991
122617,17.0,23,28,10798
117233,1.0,5,21,13107
110736,7.0,7,38,17754
122239,2.0,24,24,12565
110186,13.0,21,21,9832
118200,17.0,26,32,11601
122987,11.0,28,28,5471
110265,14.0,24,24,16637
104538,4.0,7,26,3379
108218,6.0,20,20,11083
123939,12.0,24,24,5195
100044,11.0,29,29,2028
108015,9.0,28,28,8918
112034,12.0,16,28,6826
118567,4.0,9,22,9805
118037,9.0,23,23,3344
104664,4.0,21,37,2436
107629,5.0,16,26,19998
103032,4.0,11,19,19014
112996,18.0,25,32,2950
109026,14.0,15,23,13361
119200,16.0,16,20,19791
104466,10.0,10,38,2047
100483,10.0,15,26,4917
113143,6.0,15,15,5659
100029,7.0,20,33,11336
106752,2.0,15,30,2890
121101,8.0,29,29,7461
116858,6.0,11,14,17461
106386,6.0,26,26,12382
124200,10.0,10,21,8352
124806,3.0,18,21,19697
116213,4.0,28,28,1393
101033,17.0,17,31,7068
113014,0.0,5,23,17935
114795,6.0,8,35,5528
124444,2.0,12,16,2691
117488,9.0,9,23,5449
112946,9.0,20,28,14321
119048,6.0,6,39,12502
102201,12.0,12,20,7789
113796,0.0,7,37,6214
114225,18.0,29,29,2414
110694,14.0,14,14,18785
108717,4.0,28,35,17520
109458,4.0,7,29,8140
113100,14.0,25,25,10437
115575,7.0,27,27,17522
103634,1.0,29,29,6041
111665,9.0,10,24,18691
100305,1.0,26,28,9095
107716,7.0,7,31,16547
116319,5.0,11,36,6263
100476,19.0,19,19,8121
123585,6.0,26,27,9420
124981,5.0,9,29,14417
116499,5.0,17,34,5720
107285,9.0,16,20,17201
122162,4.0,26,26,2685
116483,8.0,15,35,16828
113040,0.0,14,20,13219
124442,11.0,22,22,1077
123734,15.0,15,15,17111
117476,6.0,21,33,6034
117314,7.0,11,15,18686
118404,13.0,16,16,8345
100809,12.0,12,35,15573
112416,0.0,12,28,16288
120620,17.0,19,25,4367
124696,8.0,10,39,4255
108131,12.0,21,34,11722
100876,2.0,25,29,13264
107970,4.0,19,33,1283
120630,1.0,26,26,8109
121592,9.0,19,19,2292
105610,14.0,14,23,12793
112257,13.0,13,31,11822
101011,2.0,18,27,16639
106992,4.0,27,31,1852
100905,6.0,27,31,15346
121541,6.0,6,34,11329
119580,10.0,13,38,3116
113750,4.0,9,15,2256
122541,5.0,13,22,18574
122638,9.0,9,36,15041
117566,5.0,26,35,12921
110127,8.0,16,38,5419
107251,11.0,11,22,5584
102378,1.0,29,29,17531
108746,18.0,18,34,4476
111630,2.0,18,18,4859
110609,14.0,28,28,19555
113958,11.0,16,37,6769
117332,18.0,18,27,8415
104799,18.0,24,36,15714
120727,18.0,21,39,4042
103944,4.0,8,15,1858
120018,3.0,27,36,10806
123192,9.0,11,12,5438
110030,13.0,13,34,11982
118586,,16,16,10227
101375,13.0,13,13,13624
124389,18.0,28,39,16691
101394,10.0,17,23,10921
102746,15.0,21,30,1821
123823,18.0,18,18,16185
112473,18.0,18,29,2445
112979,9.0,29,29,16742
110136,2.0,11,14,2934
120057,,18,30,7021
121069,0.0,27,30,18008
110182,8.0,8,27,17261
100655,8.0,8,10,16044
118001,18.0,18,37,4102
107252,9.0,19,39,9164
107680,0.0,13,13,7477
119798,3.0,18,28,15641
116909,4.0,10,11,3019
111736,7.0,7,32,18582
107519,15.0,15,33,7285
101487,3.0,26,26,16138
111153,1.0,7,18,13017
113987,17.0,17,17,1514
111975,1.0,13,38,9894
107642,0.0,24,29,14318
123739,11.0,14,14,8799
110023,17.0,17,23,2861
101287,17.0,17,25,2689
110050,17.0,27,33,11570
122288,8.0,20,26,14718
111298,17.0,17,26,19599
116861,12.0,13,22,4362
114970,17.0,17,28,6804
100485,8.0,18,18,14226
111421,8.0,12,39,5928
123014,15.0,22,31,10336
120951,17.0,19,27,5187
122372,0.0,26,26,11681
116572,3.0,6,13,1224
116842,14.0,14,30,7707
108580,7.0,12,36,4705
113627,4.0,8,31,19575
114734,10.0,10,13,6161
110060,9.0,19,30,19772
123554,8.0,14,14,15543
102145,13.0,13,13,13621
101208,17.0,17,17,14292
124974,8.0,23,28,7596
115446,14.0,23,33,14903
116101,1.0,22,22,17420
123521,18.0,21,29,9272
115615,19.0,19,26,13873
104555,9.0,25,25,14288
107602,0.0,25,25,14120
102600,5.0,6,36,7880
112636,10.0,23,37,5006
110839,9.0,11,17,16422
112243,15.0,15,39,11755
120692,19.0,21,32,6946
104276,15.0,15,34,5507
108759,11.0,13,14,16782
118146,3.0,24,24,2156
106606,11.0,11,34,19380
101867,0.0,7,38,11606
123449,7.0,10,24,6025
108260,3.0,21,21,11199
103570,12.0,17,28,7521
123794,15.0,28,28,3306
105804,19.0,24,24,18359
102841,6.0,12,38,11192
121247,5.0,16,28,15477
111833,19.0,22,22,13183
117161,14.0,29,30,15208
122369,5.0,22,28,3195
118492,13.0,15,16,11683
110512,15.0,19,28,13472
118846,,22,30,17568
105739,1.0,27,27,6205
105686,15.0,15,26,7681
120557,11.0,25,25,17625
106828,3.0,24,28,5524
105773,15.0,15,28,18451
102608,8.0,11,33,11113
109396,0.0,17,33,3620
115048,6.0,14,24,18619
105626,1.0,25,25,19235
106489,10.0,15,15,9330
111789,17.0,17,17,12169
101511,14.0,14,24,18849
122164,14.0,14,19,13843
117409,4.0,5,15,9755
115963,5.0,26,37,4590
114794,11.0,24,24,11413
121455,8.0,9,32,19829
105983,3.0,13,30,3632
110358,15.0,27,27,18447
104611,0.0,19,24,9011
116219,10.0,10,36,16212
109103,11.0,12,29,8439
109717,4.0,8,14,6765
124366,3.0,6,14,17186
124144,7.0,9,24,15654
117696,9.0,29,29,8680
120961,14.0,27,32,2786
107529,19.0,19,19,2421
105831,9.0,12,36,16483
108264,7.0,7,29,6281
108053,8.0,29,30,9537
104083,3.0,27,35,14731
122585,0.0,28,28,7434
120353,8.0,13,37,17446
104143,15.0,15,24,13813
104145,1.0,10,13,12333
115007,11.0,11,17,11932
104806,5.0,12,12,19338
109510,11.0,11,24,1674
119275,17.0,27,27,12700
119256,1.0,8,22,2820
117518,18.0,21,33,17368
118785,2.0,29,29,19999
100611,5.0,16,29,16013
101005,11.0,18,26,11324
112448,18.0,23,23,19685
120300,18.0,29,34,18469
101315,17.0,17,24,3015
117596,0.0,19,38,2753
103621,13.0,28,28,4458
109610,16.0,21,31,12684
124873,18.0,28,28,10803
110964,10.0,14,26,3462
111742,17.0,25,25,14608
117766,5.0,15,22,15151
103368,5.0,17,33,6183
120508,16.0,29,33,15044
118303,9.0,18,32,14400
104420,14.0,22,22,7178
101714,5.0,23,39,9793
111074,4.0,24,24,4941
103626,8.0,17,22,16209
115960,19.0,19,19,7266
118257,5.0,11,18,6372
122401,8.0,8,12,17113
123987,9.0,28,29,12321
122311,9.0,15,17,9680
105669,8.0,8,13,15815
102222,12.0,22,23,6396
101346,10.0,10,20,4095
101358,2.0,20,20,14688
117733,4.0,9,14,2511
111387,14.0,20,36,2355
107221,12.0,17,21,4772
103442,5.0,25,25,3880
117820,16.0,19,19,9492
104049,17.0,17,18,4598
101421,0.0,20,29,15690
103003,9.0,12,12,5950
109401,17.0,17,30,1829
110580,19.0,19,26,11976
116331,7.0,7,22,11910
117191,5.0,24,32,19610
123291,15.0,22,27,15872
122119,18.0,18,26,8365
101629,9.0,11,14,8118
121340,14.0,21,32,16902
103774,,18,25,8685
112881,16.0,20,37,17113
100298,2.0,25,33,4684
118079,1.0,7,10,8515
110703,9.0,25,25,6635
105147,7.0,26,38,16979
116158,14.0,17,27,17049
109255,17.0,20,34,16560
107205,13.0,23,34,11654
110312,4.0,11,16,17538
111690,1.0,19,19,1114
114732,16.0,19,33,8276
102218,17.0,29,31,16960
113521,15.0,28,28,14127
121717,14.0,20,34,18966
115764,0.0,9,32,17313
121993,13.0,21,21,17947
103667,17.0,17,21,11569
100730,6.0,26,30,8806
110943,3.0,28,36,15533
112388,6.0,7,32,9640
120510,3.0,9,20,6577
104835,4.0,18,28,11765
114944,6.0,27,27,4784
124971,0.0,17,17,6469
100196,4.0,21,22,11277
122546,5.0,9,35,2100
108646,16.0,28,31,17736
105541,13.0,13,39,10640
102090,17.0,17,35,7193
100861,4.0,26,26,3024
111592,11.0,11,34,2273
110366,4.0,23,23,2785
115021,15.0,18,29,2434
114681,3.0,10,10,19584
103329,4.0,7,12,6694
114758,5.0,19,38,18530
105362,18.0,18,18,17022
111444,15.0,15,31,6632
107779,18.0,28,37,4624
109148,13.0,29,29,15912
112823,15.0,21,21,5039
102281,10.0,17,32,5890
123199,16.0,16,25,2170
114648,5.0,21,21,15197
111422,19.0,19,19,4242
109468,9.0,25,33,19301
117834,16.0,16,18,6241
101092,19.0,19,19,7213
107563,17.0,17,33,14892
116662,7.0,13,23,14159
120484,0.0,17,32,2825
123907,1.0,8,27,12471
118676,1.0,20,20,9350
102944,3.0,27,36,2430
107277,1.0,16,20,17251
116014,1.0,24,24,8333
113547,19.0,29,34,5723
104943,8.0,8,24,1743
110458,1.0,21,23,10244
102013,10.0,17,17,6299
109277,0.0,9,25,3555
118615,11.0,21,21,11002
111551,17.0,17,17,4077
101658,18.0,18,18,4593
121097,16.0,20,24,2785
106026,,8,36,1175
100250,3.0,19,20,11737
112405,0.0,28,28,15166
115893,18.0,18,21,1835
115487,8.0,18,18,4600
111227,4.0,8,24,1093
119061,3.0,26,26,14987
121133,10.0,10,12,5488
107087,14.0,14,18,15489
103852,2.0,5,11,7266
102651,13.0,13,19,3670
108711,8.0,8,32,7134
112038,,28,28,10579
103635,0.0,12,17,17952
111709,9.0,9,22,4277
109502,10.0,23,38,15258
111302,5.0,7,14,17729
121072,14.0,14,38,4785
121814,14.0,14,14,4333
120636,12.0,21,31,7289
101107,15.0,26,26,7680
103583,16.0,22,22,5882
104373,18.0,18,18,9960
117557,3.0,26,26,4213
115030,14.0,23,26,7750
112846,18.0,18,33,16040
104309,5.0,28,33,7433
104255,17.0,28,28,7985
120167,17.0,22,35,16882
102384,16.0,16,16,3857
123446,19.0,19,21,4260
105360,7.0,14,18,8045
106379,13.0,17,17,13649
121796,18.0,18,22,6624
108629,18.0,18,24,17418
110280,2.0,8,13,8288
108547,16.0,16,31,7265
110710,0.0,26,37,8567
121991,6.0,21,24,8299
101075,12.0,12,19,6018
103153,,23,23,16108
108979,8.0,12,16,12635
104694,10.0,25,39,19946
119838,4.0,29,29,4884
107871,14.0,14,36,12373
108970,13.0,20,26,9371
104311,12.0,12,32,12849
108161,15.0,26,32,18589
112744,16.0,16,37,1736
120045,17.0,19,37,9791
114984,,29,34,11316
119422,12.0,23,23,13381
122825,11.0,12,17,4172
113777,18.0,24,24,6991
103198,6.0,23,23,11689
119786,14.0,29,38,11599
112022,4.0,7,26,4869
110172,6.0,21,21,18361
102033,3.0,23,30,18150
108942,0.0,16,21,17907
122587,5.0,8,19,14422
120991,11.0,23,38,13985
115456,8.0,14,15,8341
123023,7.0,18,18,17686
116230,16.0,27,36,5159
113047,13.0,13,34,14506
119052,15.0,20,28,13112
106226,8.0,22,22,14785
106090,2.0,16,16,13525
100403,8.0,20,24,17817
114694,7.0,15,15,19192
124533,12.0,12,29,13250
124532,19.0,22,22,6523
116822,9.0,17,30,10737
101105,3.0,15,28,11802
120672,2.0,14,16,4766
108312,18.0,18,18,3731
104404,1.0,26,28,19928
100708,4.0,9,31,7570
109542,8.0,19,37,9076
105358,9.0,22,22,18449
112753,1.0,8,33,7426
124734,7.0,12,23,13164
112876,16.0,16,34,2465
105260,5.0,11,37,9185
116373,3.0,24,24,11064
112010,8.0,27,27,13381
123351,6.0,13,28,7598
105292,10.0,10,29,8899
114175,6.0,6,26,11810
120019,2.0,24,24,10283
112086,2.0,10,21,10486
123028,7.0,8,32,1743
103050,2.0,12,24,14129
107410,7.0,21,22,13761
119972,9.0,9,27,19832
111656,15.0,15,24,10599
115828,10.0,11,32,12570
119789,17.0,17,23,15736
101723,16.0,25,32,17355
115559,5.0,26,26,1119
115199,14.0,14,14,18476
121942,0.0,23,39,7113
124014,1.0,24,24,10130
107752,16.0,16,16,6590
121206,4.0,21,33,10919
108483,11.0,11,17,7175
108815,5.0,6,25,15519
100276,2.0,5,21,12834
106161,18.0,18,32,2374
118626,8.0,8,38,9273
101299,1.0,9,25,7865
108389,13.0,24,37,14958
108651,7.0,24,24,3181
116705,7.0,7,31,15708
109904,14.0,14,14,3952
121793,15.0,23,23,16583
121348,4.0,16,19,3008
106617,15.0,15,35,12352
103166,3.0,12,39,7901
114204,6.0,20,20,11617
122249,14.0,14,24,7034
100850,11.0,14,17,12267
120763,1.0,15,25,5703
113422,14.0,14,14,14336
119158,7.0,27,27,7832
109208,6.0,16,16,15881
110371,11.0,28,37,7137
105763,7.0,24,30,5381
118271,4.0,20,20,17267
115213,5.0,8,25,11196
119196,5.0,9,34,12342
106884,15.0,15,26,9565
115550,14.0,29,37,10515
103138,1.0,11,13,10778
101416,4.0,14,22,8554
120705,15.0,15,15,16857
120905,11.0,11,19,13112
106896,4.0,28,28,10855
124917,15.0,15,35,19564
121909,11.0,18,24,18105
111737,7.0,18,21,6541
116549,2.0,22,35,15500
109775,17.0,17,26,12963
123743,5.0,21,23,17397
106964,7.0,7,29,1034
112278,10.0,25,25,1512
111408,12.0,12,16,7061
113527,14.0,19,31,19027
104064,10.0,11,11,18585
121276,11.0,27,27,11660
105888,19.0,19,34,2458
124479,11.0,24,36,3806
106798,,19,19,8162
107598,8.0,17,37,10319
112402,18.0,18,20,8424
114520,6.0,11,13,10200
123747,3.0,17,32,9341
113815,2.0,5,20,12796
112923,15.0,15,33,18639
104692,18.0,20,20,16313
106778,17.0,26,26,9553
120028,13.0,13,39,8707
102113,9.0,10,25,9971
122681,12.0,12,21,6270
101047,17.0,21,35,6870
116735,4.0,9,20,5633
105732,9.0,14,28,9529
105667,6.0,20,20,1354
104497,5.0,24,28,13528
121031,10.0,11,32,8057
114456,7.0,10,12,18731
124703,3.0,12,39,11832
104481,19.0,19,38,1429
119014,0.0,14,32,3388
116978,12.0,19,19,14373
105057,9.0,13,20,3467
120529,13.0,13,38,14769
109531,3.0,10,38,11285
124992,14.0,25,25,13099
104649,13.0,16,20,3726
107513,12.0,12,39,7427
116212,1.0,25,25,10068
117020,13.0,13,36,5972
120456,19.0,28,28,4067
121627,18.0,29,33,17885
115003,1.0,18,23,15611
119377,0.0,25,31,17872
102467,18.0,27,27,8907
118431,12.0,12,19,3546
104959,5.0,19,20,3725
102622,6.0,9,16,14996
113336,7.0,13,30,12331
105334,1.0,16,16,3185
111337,16.0,28,30,13270
108980,8.0,21,21,15863
124565,12.0,12,20,3809
124162,13.0,24,24,19073
115658,6.0,17,22,3791
111614,14.0,24,24,3985
102341,19.0,19,24,8408
105277,7.0,11,25,3154
115738,12.0,24,24,17897
100427,15.0,17,23,6475
119142,13.0,15,15,15517
116586,14.0,26,26,12418
122200,10.0,28,37,17240
120294,3.0,6,12,17232
111275,9.0,11,34,14755
104161,16.0,16,30,15942
107671,1.0,20,29,5975
102450,8.0,11,23,12855
101568,15.0,15,15,19205
117963,9.0,13,34,13839
117722,18.0,18,32,7846
109040,7.0,14,28,4616
103580,16.0,16,17,14021
117808,10.0,24,24,17956
104449,17.0,17,25,17109
104599,15.0,28,28,11443
