Client_ID,Total_Enquiry_6m_In,Total_Enquiry_1y_In,Total_Enquiry_2y_In
124346,9.0,23,30
110076,14.0,20,20
105181,4.0,15,33
103650,14.0,19,19
106998,10.0,24,24
112270,1.0,11,23
123228,9.0,18,18
114320,11.0,12,33
102040,4.0,21,21
117434,4.0,4,16
109090,12.0,15,15
105617,1.0,16,16
108222,4.0,19,19
115073,0.0,7,31
112194,14.0,14,33
100245,12.0,19,23
115692,3.0,14,14
116753,8.0,21,21
116266,9.0,13,17
121742,3.0,17,20
119106,1.0,5,13
109475,1.0,14,21
104227,8.0,14,15
108401,3.0,11,11
124881,5.0,11,17
106077,8.0,12,28
119710,12.0,13,13
122959,4.0,5,16
104971,7.0,9,18
106211,11.0,11,11
112560,,4,33
110321,12.0,18,20
119030,10.0,10,15
122456,3.0,16,16
116198,0.0,16,17
114156,2.0,24,24
104843,0.0,10,29
101825,3.0,11,25
113777,13.0,15,17
111288,10.0,10,34
110361,5.0,22,27
123034,11.0,23,34
100922,11.0,18,18
110467,9.0,18,33
101111,13.0,23,24
116028,2.0,13,13
120197,7.0,12,22
124984,14.0,14,26
103954,12.0,12,24
107523,7.0,16,29
105576,4.0,5,21
110740,10.0,10,25
121710,13.0,13,13
115773,13.0,13,13
117048,5.0,14,19
103674,1.0,18,18
105938,5.0,16,32
124014,12.0,12,12
104360,5.0,16,18
113019,8.0,8,23
124793,12.0,14,14
100151,0.0,15,15
103566,3.0,10,13
107098,0.0,10,21
123423,13.0,23,23
109520,2.0,6,6
108214,1.0,3,6
101115,6.0,11,33
103806,8.0,23,33
109048,11.0,11,11
124046,,20,28
106542,1.0,21,21
117960,13.0,13,21
122643,4.0,4,25
105638,3.0,12,12
111358,9.0,10,10
111629,8.0,12,33
113186,2.0,14,22
122480,13.0,24,32
111070,10.0,17,31
123092,8.0,19,19
109055,11.0,18,18
103288,11.0,24,24
101417,8.0,14,14
116235,4.0,5,29
124870,10.0,15,25
113268,0.0,18,19
116698,10.0,17,32
123864,14.0,20,20
104438,,18,28
114055,10.0,10,15
110682,9.0,9,31
118497,2.0,23,23
101208,5.0,23,23
124424,2.0,7,7
118883,11.0,20,20
102139,5.0,9,19
120851,14.0,16,34
113458,11.0,19,19
107755,11.0,20,27
100761,9.0,11,25
118065,13.0,13,18
117418,5.0,5,10
123649,0.0,24,24
120134,0.0,9,11
106096,1.0,12,12
119530,1.0,22,22
116571,8.0,15,15
105052,5.0,21,34
118265,10.0,10,23
114065,5.0,5,13
102849,5.0,20,21
115502,9.0,9,30
116643,5.0,16,16
123441,11.0,11,11
120578,11.0,15,26
120232,3.0,20,34
116990,6.0,7,21
108191,5.0,16,16
101987,14.0,14,24
116859,5.0,24,26
115789,1.0,10,10
101715,3.0,19,22
107382,1.0,7,20
106276,7.0,7,29
105267,5.0,18,18
106274,8.0,8,29
110976,4.0,18,27
111397,10.0,10,15
108641,5.0,6,13
120929,12.0,12,12
103284,14.0,22,22
102055,5.0,17,28
113151,4.0,6,18
117360,,14,20
107612,13.0,19,25
114777,14.0,24,24
118746,5.0,5,5
122042,8.0,10,28
119073,8.0,9,33
112699,7.0,7,28
113197,4.0,22,33
123456,5.0,19,26
107826,5.0,9,25
100861,3.0,21,21
110558,5.0,9,34
101317,9.0,9,30
109696,11.0,23,23
101145,1.0,13,33
113020,10.0,13,33
100546,7.0,22,22
122751,0.0,7,17
116435,3.0,14,19
106366,4.0,17,17
109344,1.0,24,24
108452,5.0,5,7
107590,9.0,16,20
115081,10.0,10,32
101929,12.0,13,16
119817,0.0,9,27
119967,13.0,13,30
106819,14.0,14,14
123607,2.0,14,30
106184,12.0,14,21
123819,2.0,20,20
121175,3.0,10,20
120219,1.0,17,19
124958,5.0,5,28
124288,0.0,7,32
108338,11.0,17,17
111470,5.0,10,34
119167,12.0,23,29
111368,10.0,21,21
122510,4.0,8,29
112193,14.0,24,24
106397,9.0,13,20
116744,8.0,8,9
123175,7.0,17,24
116258,11.0,18,20
101766,6.0,11,13
118378,12.0,23,24
109359,0.0,20,20
111481,11.0,18,34
110403,14.0,14,18
115503,7.0,23,27
120813,8.0,22,22
101641,8.0,8,32
122725,12.0,18,18
106396,12.0,12,29
115612,13.0,20,20
110805,1.0,5,21
100192,4.0,22,26
117432,1.0,22,22
112570,4.0,22,22
104355,0.0,16,16
104579,8.0,24,24
118038,6.0,6,19
108142,0.0,17,33
116907,14.0,14,29
115016,14.0,14,33
119008,1.0,24,30
124264,8.0,24,26
107212,4.0,11,11
109122,10.0,10,10
111593,12.0,20,20
117553,3.0,12,28
102272,12.0,15,25
108974,6.0,11,13
118433,0.0,10,10
105989,4.0,5,6
122963,7.0,13,13
111634,0.0,18,33
117179,9.0,11,24
123135,14.0,14,23
120897,12.0,12,13
105274,10.0,13,20
121206,14.0,24,24
111500,14.0,17,23
116376,5.0,6,12
115588,14.0,14,14
118452,13.0,20,20
109399,14.0,14,15
106453,14.0,18,18
106252,14.0,14,14
110964,12.0,18,19
110968,14.0,23,31
104662,8.0,17,18
110348,14.0,14,14
113370,7.0,11,11
124217,0.0,18,29
104728,12.0,15,16
100705,2.0,3,24
106165,0.0,10,11
107128,14.0,14,14
101373,9.0,15,15
113929,1.0,15,25
112662,4.0,17,17
113754,11.0,20,20
121108,14.0,20,27
105876,1.0,8,15
112869,11.0,20,32
110294,9.0,9,29
117022,3.0,21,33
113040,14.0,14,17
116615,1.0,4,21
113035,2.0,15,19
123949,3.0,16,28
119393,1.0,6,10
102589,12.0,12,17
115422,11.0,14,14
123056,2.0,17,34
102651,9.0,9,24
115326,8.0,20,20
120732,6.0,13,13
108184,7.0,7,10
115581,7.0,21,21
115585,3.0,18,21
119504,1.0,11,15
117170,12.0,12,29
115602,14.0,14,25
107883,10.0,10,11
116079,6.0,13,18
106559,3.0,16,22
119835,13.0,18,23
111479,14.0,15,15
109589,1.0,3,21
106697,5.0,19,19
102805,1.0,10,11
112191,9.0,19,21
114470,10.0,24,24
110275,1.0,24,24
117318,14.0,24,24
106219,6.0,18,32
118771,9.0,19,22
118333,12.0,17,17
114098,5.0,11,11
124140,10.0,10,30
115536,2.0,15,30
102793,1.0,8,20
121300,4.0,21,21
114038,0.0,8,14
106982,14.0,14,33
109218,12.0,24,34
120749,9.0,17,17
122229,12.0,18,18
115472,10.0,10,31
122802,12.0,22,32
121360,1.0,8,11
110156,0.0,17,17
123612,0.0,13,13
104913,7.0,21,31
124714,11.0,15,29
124241,11.0,12,26
109096,13.0,13,28
101594,7.0,7,26
109666,7.0,11,16
104293,1.0,9,14
104689,0.0,18,18
119733,0.0,3,8
112179,14.0,20,25
109755,1.0,16,19
108150,6.0,18,24
121831,7.0,10,26
118306,6.0,10,21
115065,7.0,18,25
107043,8.0,8,10
105746,12.0,20,20
115753,8.0,22,22
117165,10.0,17,17
100405,2.0,13,13
120459,14.0,15,15
118448,5.0,22,33
110437,0.0,6,30
108069,1.0,17,23
106280,6.0,6,23
122196,10.0,10,22
114652,12.0,14,14
117386,2.0,10,26
113400,,23,33
112214,14.0,22,28
100517,10.0,10,24
119978,8.0,20,20
113398,1.0,15,17
124817,4.0,4,9
123578,13.0,17,18
119369,2.0,3,7
104139,10.0,10,29
112935,11.0,11,12
112801,12.0,12,34
123025,0.0,8,12
111169,5.0,23,23
119426,7.0,23,27
103735,12.0,12,20
101407,3.0,16,16
104679,8.0,8,30
121371,11.0,17,21
107155,2.0,16,16
110702,9.0,9,26
111391,8.0,10,19
104637,10.0,14,19
123682,12.0,12,12
107417,5.0,7,16
101774,3.0,5,5
112385,7.0,10,19
123961,14.0,14,14
116403,11.0,13,22
110486,12.0,12,27
121757,13.0,21,21
102318,11.0,11,26
117164,8.0,17,18
117074,1.0,13,13
114305,12.0,15,34
121016,7.0,15,15
102644,14.0,15,15
109952,1.0,21,33
122964,14.0,19,25
109675,13.0,24,24
107978,8.0,23,31
104422,7.0,7,30
123595,4.0,6,32
110277,14.0,18,18
108636,12.0,12,32
102700,6.0,15,19
111313,,5,24
111247,7.0,22,22
111200,8.0,8,34
112606,9.0,12,33
109297,9.0,17,17
108511,4.0,13,32
122235,10.0,18,18
113079,14.0,14,14
105927,13.0,21,23
110036,14.0,23,23
108200,8.0,8,31
116749,7.0,22,22
113421,5.0,5,33
118399,2.0,17,27
104034,11.0,23,23
117051,7.0,21,21
124737,0.0,15,15
110194,1.0,7,7
118604,1.0,7,31
105213,11.0,18,18
108420,13.0,13,13
103215,9.0,9,27
101733,1.0,14,24
114507,12.0,24,27
113637,3.0,7,9
108383,14.0,14,21
124553,7.0,14,33
124439,3.0,8,31
114809,3.0,12,14
123053,9.0,9,33
124036,11.0,16,16
101410,13.0,13,13
111143,10.0,12,12
111039,11.0,11,31
105059,13.0,19,20
114163,12.0,12,30
112124,11.0,18,18
117566,8.0,22,22
123865,2.0,8,22
108464,10.0,10,11
102593,5.0,23,31
124204,7.0,24,24
100730,10.0,20,20
118396,2.0,12,24
102539,2.0,15,22
111721,3.0,6,34
123801,10.0,10,16
106551,12.0,20,20
122331,0.0,12,20
111586,14.0,21,21
123529,12.0,12,27
103324,6.0,7,21
118223,10.0,16,31
124557,3.0,18,18
105187,1.0,14,27
101865,11.0,11,11
121701,14.0,21,21
120264,11.0,20,29
118361,8.0,8,21
107707,6.0,8,8
108573,8.0,20,31
103355,12.0,15,15
121352,0.0,16,20
124987,4.0,24,24
100522,0.0,10,25
117985,7.0,12,14
101140,11.0,15,15
111412,1.0,4,22
122702,4.0,18,26
106013,14.0,14,28
103945,3.0,14,26
123331,8.0,13,19
110343,2.0,6,26
121647,14.0,14,33
124244,12.0,12,18
113055,8.0,12,26
105199,12.0,16,34
114718,0.0,15,26
122259,4.0,9,18
101665,12.0,21,21
111867,13.0,13,13
114858,7.0,18,18
109084,9.0,9,20
119382,7.0,15,21
122641,14.0,23,30
118841,5.0,9,18
118700,5.0,15,32
107572,8.0,19,19
110565,9.0,14,14
101137,,20,20
118381,2.0,10,24
114545,12.0,12,26
117617,9.0,9,28
123633,9.0,15,15
113146,9.0,9,32
100409,5.0,11,30
103665,12.0,15,15
101760,6.0,12,12
104545,9.0,9,9
102708,,20,20
107143,11.0,11,13
102220,11.0,21,21
104171,3.0,4,9
122472,7.0,14,27
106578,2.0,5,25
105914,9.0,9,18
118963,7.0,7,23
123403,0.0,24,30
124851,8.0,22,34
114489,9.0,18,33
111944,0.0,9,27
114781,12.0,16,26
113473,9.0,10,10
102166,3.0,15,15
117886,12.0,17,17
108291,3.0,20,20
103819,12.0,12,25
122765,0.0,21,29
101558,6.0,13,18
107818,2.0,13,31
123179,6.0,20,31
121677,2.0,3,21
117529,13.0,13,16
116239,4.0,23,23
113381,7.0,19,19
109074,2.0,12,31
123079,1.0,24,30
105510,10.0,10,13
101031,8.0,8,21
108833,8.0,21,31
105797,7.0,15,15
113538,13.0,22,22
112069,5.0,14,23
100505,7.0,7,8
106623,0.0,6,6
105103,4.0,11,17
100959,1.0,20,22
118023,8.0,15,15
115099,13.0,13,20
105387,9.0,12,12
115804,2.0,16,34
119273,0.0,12,14
116754,5.0,12,17
109970,8.0,15,18
111537,7.0,21,27
117808,5.0,7,13
103764,13.0,15,15
117072,14.0,20,20
108979,1.0,24,24
117988,14.0,20,20
114161,0.0,11,11
111325,8.0,8,18
120333,13.0,13,29
111802,3.0,3,15
105708,4.0,6,21
112957,8.0,8,34
114843,2.0,6,29
118173,9.0,22,22
117375,11.0,17,22
113557,13.0,21,28
112297,5.0,5,12
118659,13.0,13,13
111276,5.0,9,14
112727,12.0,16,17
117180,1.0,20,20
122967,13.0,19,34
112183,4.0,6,18
117111,4.0,8,28
124920,9.0,9,30
119422,7.0,18,21
113096,13.0,16,18
108076,3.0,8,25
104243,5.0,14,18
109119,11.0,22,34
107934,7.0,9,16
106988,6.0,10,19
107932,11.0,21,27
102950,11.0,11,11
104015,4.0,22,34
105591,8.0,8,14
117278,8.0,17,17
119013,13.0,13,33
100227,8.0,11,19
114197,3.0,8,8
120202,4.0,17,17
118911,7.0,7,31
118688,2.0,5,34
124268,9.0,15,22
119123,10.0,10,12
104816,1.0,14,32
110225,4.0,23,23
113614,9.0,23,23
118531,12.0,16,16
113333,8.0,8,17
117337,12.0,12,22
104260,9.0,17,31
110818,0.0,6,8
110223,3.0,14,14
119211,4.0,21,21
111957,6.0,6,10
111927,10.0,10,10
106198,10.0,21,21
116207,6.0,11,26
109054,12.0,12,32
101591,1.0,13,27
118675,7.0,8,33
103447,6.0,12,24
114705,0.0,22,22
102532,10.0,10,34
124337,6.0,18,18
121780,5.0,19,19
121607,7.0,19,19
109567,5.0,8,19
116574,11.0,18,18
106376,1.0,20,34
115915,9.0,16,16
120159,14.0,14,31
117416,5.0,5,21
102267,10.0,10,22
124959,0.0,5,22
112101,13.0,13,25
102068,2.0,10,22
109361,2.0,14,17
100290,4.0,9,9
115030,3.0,24,24
104730,3.0,5,13
112842,12.0,12,30
120305,9.0,19,19
109374,12.0,14,14
110816,13.0,13,13
124717,14.0,18,28
124202,14.0,19,19
123803,13.0,13,30
119928,10.0,18,32
122961,11.0,11,11
108381,8.0,17,33
110546,13.0,13,33
121005,3.0,11,19
119941,12.0,12,20
120357,1.0,19,21
120420,6.0,12,12
119296,8.0,8,9
124320,13.0,20,29
111084,2.0,13,24
113475,7.0,18,30
110605,13.0,13,32
123240,5.0,14,29
115482,4.0,4,34
121838,3.0,6,26
110843,5.0,24,24
115985,13.0,16,16
111750,3.0,15,21
103235,0.0,20,27
110439,5.0,8,8
119376,4.0,14,19
115364,13.0,13,13
102800,5.0,11,34
111715,9.0,13,15
103172,9.0,9,31
108304,3.0,14,19
107635,4.0,10,28
115555,4.0,7,9
107801,1.0,23,24
101056,,24,33
117214,13.0,19,26
111355,13.0,22,28
111436,5.0,24,27
116570,1.0,16,34
120303,2.0,9,19
102446,10.0,23,32
111494,5.0,19,22
112951,9.0,9,13
113652,11.0,22,22
109910,6.0,6,15
118625,14.0,14,20
122616,4.0,10,32
106377,3.0,4,13
115041,13.0,13,13
100687,10.0,23,31
124995,6.0,22,31
124161,6.0,10,24
113775,2.0,21,31
103750,11.0,12,21
114922,9.0,9,15
116777,14.0,14,15
118077,2.0,10,21
107736,9.0,16,19
119824,4.0,22,22
124278,12.0,12,23
109519,3.0,21,21
111292,14.0,17,18
111836,7.0,7,20
110060,11.0,11,22
124801,3.0,14,31
101648,11.0,11,30
103329,9.0,19,32
106796,8.0,9,12
103642,,19,19
105979,14.0,14,14
119449,8.0,10,30
124603,8.0,8,13
122383,9.0,9,15
118893,11.0,11,16
118943,8.0,13,15
109250,6.0,24,25
115012,14.0,21,33
123937,1.0,3,21
103086,1.0,13,18
120351,4.0,7,29
105770,1.0,13,19
116952,10.0,13,30
108237,11.0,11,18
103552,7.0,19,30
107988,14.0,14,14
106246,13.0,16,24
111752,14.0,23,23
101177,2.0,15,26
119128,6.0,14,15
110180,14.0,14,30
116746,9.0,15,25
121566,4.0,12,27
117068,8.0,8,34
120990,7.0,21,21
124325,13.0,13,24
107578,5.0,24,33
122394,1.0,17,17
119650,3.0,20,21
115268,5.0,23,33
124783,11.0,14,14
122640,5.0,13,13
104029,14.0,14,26
121234,10.0,24,24
115987,9.0,24,24
117376,12.0,12,15
115936,6.0,15,15
113227,13.0,19,19
112087,9.0,20,20
107637,5.0,16,22
108417,4.0,22,22
106497,4.0,12,12
104569,5.0,15,15
116080,4.0,7,19
104559,2.0,4,22
103690,7.0,7,30
116682,13.0,18,20
115467,12.0,12,30
117839,,20,20
120124,7.0,7,32
103997,6.0,6,9
118651,1.0,20,20
119287,4.0,5,30
107052,14.0,22,22
102759,1.0,22,22
117343,8.0,23,23
104202,10.0,16,33
111419,14.0,21,25
119389,13.0,13,13
118991,7.0,24,24
110446,4.0,15,32
101306,13.0,13,13
119459,8.0,20,20
115824,5.0,21,34
110690,8.0,23,33
118456,1.0,15,15
115269,,16,16
114460,7.0,21,21
111541,3.0,15,33
117791,12.0,16,16
102409,4.0,17,19
120771,4.0,16,16
122398,0.0,19,19
111078,4.0,19,26
107984,10.0,12,12
105378,5.0,5,21
122623,3.0,22,22
114272,9.0,13,29
114629,4.0,17,17
115629,9.0,24,34
102901,0.0,18,28
102285,4.0,4,13
101050,9.0,9,26
100228,11.0,11,29
105258,10.0,10,26
117777,3.0,9,20
120535,0.0,12,14
107492,11.0,13,26
108506,0.0,18,23
112347,6.0,17,33
107227,14.0,14,22
121751,1.0,23,30
123181,0.0,23,23
116211,0.0,16,20
103614,0.0,6,8
108503,7.0,7,26
103508,12.0,13,26
102538,9.0,9,25
107281,8.0,20,20
111878,1.0,9,30
101917,9.0,17,17
124158,10.0,21,21
123350,4.0,19,19
116900,1.0,3,6
118220,2.0,20,27
108325,2.0,5,23
108019,0.0,15,21
120003,8.0,14,18
117569,10.0,20,20
117156,1.0,23,23
102099,11.0,11,26
120287,11.0,17,17
120152,7.0,19,32
120279,4.0,18,18
116653,10.0,16,16
101886,7.0,20,28
120075,10.0,10,29
115120,6.0,21,32
115690,3.0,7,27
119768,5.0,21,32
106566,12.0,20,20
123625,12.0,23,23
116354,6.0,21,22
123192,0.0,9,9
115710,4.0,16,16
117374,0.0,19,23
106297,8.0,17,17
113403,4.0,10,27
101720,9.0,12,24
110097,6.0,14,33
101649,7.0,14,21
101604,9.0,16,16
114752,14.0,14,21
124799,13.0,21,21
109458,13.0,16,22
104690,3.0,5,31
104153,14.0,21,21
124343,6.0,13,31
114393,0.0,3,12
114025,10.0,20,20
123280,3.0,9,9
105082,12.0,12,25
120919,8.0,10,23
120540,11.0,13,29
107753,1.0,21,21
104631,8.0,9,15
108300,3.0,7,7
122373,0.0,8,22
116009,1.0,23,23
100383,11.0,22,22
119666,7.0,8,8
117349,0.0,16,34
101418,0.0,12,12
101799,10.0,10,33
103616,11.0,11,28
112670,2.0,24,24
120780,4.0,16,16
122782,13.0,18,23
119176,3.0,22,22
120254,1.0,10,12
111863,13.0,13,13
118370,7.0,7,7
105622,14.0,15,15
107836,12.0,12,22
114851,9.0,9,16
117655,5.0,15,15
101965,5.0,13,14
105577,5.0,8,34
121848,12.0,12,29
105985,12.0,17,34
103546,14.0,23,23
122148,10.0,24,24
107136,11.0,11,21
122685,10.0,19,19
111293,13.0,15,34
113276,13.0,13,17
121655,5.0,5,15
107408,13.0,16,16
113158,6.0,6,28
114686,0.0,19,20
100093,4.0,20,20
105119,9.0,9,28
123412,14.0,21,22
117073,2.0,13,13
111741,6.0,24,31
106217,8.0,8,11
118624,12.0,12,12
109817,1.0,16,23
110304,9.0,21,21
118264,13.0,21,21
108790,14.0,14,14
115192,7.0,15,30
119302,6.0,21,25
116958,0.0,16,23
113337,1.0,11,11
106948,0.0,24,32
111801,13.0,21,31
109898,12.0,19,19
107681,1.0,21,21
118738,11.0,13,18
109455,6.0,23,23
106789,12.0,18,25
104592,6.0,14,14
104131,14.0,15,28
119334,11.0,23,26
124473,0.0,10,10
115868,1.0,23,23
124707,1.0,21,27
110742,9.0,15,32
117011,2.0,7,34
120491,8.0,13,30
105332,1.0,16,16
120599,11.0,21,21
103647,1.0,22,25
106987,3.0,23,23
123621,6.0,10,22
118446,0.0,7,9
124668,9.0,23,29
115766,6.0,17,23
108434,1.0,24,28
112763,9.0,9,24
117783,1.0,3,25
111155,6.0,12,26
122684,8.0,21,25
107019,3.0,12,26
123787,2.0,11,21
111303,4.0,4,5
100881,9.0,17,24
123494,1.0,10,11
104287,,14,14
119758,8.0,9,34
113507,14.0,14,15
106745,4.0,16,30
113269,10.0,19,19
106531,4.0,13,13
105798,1.0,24,24
100642,1.0,12,18
119061,14.0,20,20
103563,7.0,7,26
123889,11.0,18,32
107776,0.0,12,16
107536,2.0,6,23
112904,1.0,17,17
112455,0.0,12,32
118626,1.0,17,23
111469,4.0,13,13
120372,14.0,18,32
109362,4.0,8,27
107914,11.0,13,22
118843,11.0,12,16
104314,6.0,6,15
101040,13.0,15,15
100638,3.0,24,24
102552,4.0,19,19
110802,8.0,14,30
114628,1.0,15,15
101522,3.0,22,25
106823,2.0,17,19
117544,6.0,6,24
119043,12.0,14,26
122632,1.0,13,13
119474,12.0,12,34
108900,6.0,6,11
114414,6.0,18,18
106993,14.0,18,21
121058,2.0,10,23
112354,9.0,10,10
122432,7.0,13,31
123299,,11,28
123946,12.0,17,17
105864,9.0,22,22
121396,6.0,15,31
112547,8.0,8,22
119278,0.0,24,25
114381,9.0,9,28
100332,12.0,12,26
112161,11.0,11,12
112878,0.0,3,34
123149,8.0,8,11
119242,12.0,12,31
103538,11.0,16,33
101324,6.0,19,19
111136,14.0,14,14
106754,0.0,8,8
115310,2.0,9,20
105024,9.0,20,33
109599,11.0,12,14
108834,8.0,17,21
112400,11.0,14,23
124319,4.0,17,31
103219,13.0,21,32
105168,14.0,23,23
124457,8.0,23,24
107184,6.0,8,30
120858,8.0,14,14
113094,3.0,23,23
102252,5.0,15,15
105261,3.0,21,21
118687,5.0,16,17
112605,3.0,23,30
101780,9.0,9,25
108815,10.0,21,21
108135,6.0,20,20
113480,8.0,8,13
102232,1.0,20,22
116078,12.0,12,12
107644,10.0,12,14
115818,12.0,13,20
103562,13.0,13,32
117319,8.0,14,34
107990,11.0,11,26
111979,2.0,14,14
116173,12.0,12,32
108630,4.0,16,16
108671,10.0,24,24
113907,6.0,11,34
101068,3.0,19,32
119795,2.0,9,28
115666,5.0,15,15
123183,13.0,20,33
115405,4.0,5,29
124590,4.0,19,25
112311,4.0,23,23
100980,3.0,3,18
120217,11.0,11,20
114900,6.0,7,18
118473,14.0,14,16
118237,10.0,22,22
101384,1.0,23,32
113900,10.0,13,13
123972,9.0,13,24
118040,7.0,16,16
124146,5.0,11,27
106152,5.0,16,19
100138,6.0,6,21
118034,13.0,13,31
118140,5.0,19,25
124979,0.0,13,13
105049,2.0,19,22
101349,1.0,17,29
118641,4.0,9,26
104238,9.0,9,9
113767,6.0,9,22
109930,11.0,14,25
111695,5.0,22,29
100034,1.0,24,27
108245,4.0,4,31
100132,5.0,16,24
117316,13.0,13,24
111856,13.0,13,13
111087,3.0,11,29
106142,14.0,14,14
120236,7.0,7,22
101638,1.0,22,22
117047,6.0,23,23
106879,13.0,20,26
123622,14.0,24,27
113112,12.0,12,24
110688,1.0,20,23
120589,14.0,14,27
114119,13.0,13,22
117176,13.0,13,13
108699,2.0,6,19
121679,,8,32
119006,6.0,9,16
104755,0.0,22,22
115725,7.0,20,21
101230,10.0,11,34
117344,0.0,13,30
119953,2.0,13,21
116748,6.0,14,34
102089,3.0,9,9
101552,0.0,9,24
106610,10.0,10,32
105829,0.0,4,21
103267,10.0,12,12
109645,7.0,7,33
116551,14.0,20,34
111727,8.0,15,15
121368,13.0,13,26
100223,2.0,8,24
113088,5.0,21,21
114919,12.0,12,14
108359,11.0,14,29
105472,6.0,21,21
116506,2.0,15,15
114672,14.0,18,28
104890,11.0,13,15
118955,11.0,11,15
107985,13.0,14,22
113262,7.0,13,16
121792,3.0,23,23
109900,14.0,14,34
124971,14.0,19,21
114290,3.0,21,27
101932,0.0,17,31
104336,7.0,7,15
123652,0.0,4,19
108516,3.0,6,25
113763,3.0,7,13
116655,4.0,4,9
109444,12.0,19,19
122796,4.0,4,11
104020,1.0,12,28
118618,2.0,19,19
107613,10.0,11,11
105832,0.0,14,29
121003,2.0,14,26
101045,4.0,5,7
101041,6.0,6,20
120477,13.0,13,26
124189,1.0,13,25
106194,9.0,9,25
102799,14.0,14,14
116347,8.0,15,28
115569,10.0,22,22
111775,5.0,16,34
112167,6.0,21,21
111217,9.0,9,26
103724,12.0,14,14
102984,10.0,16,16
109073,8.0,24,24
117169,5.0,13,13
118248,8.0,8,13
123141,3.0,5,20
100772,1.0,17,26
119946,10.0,14,33
122271,5.0,11,20
117147,11.0,11,30
123942,0.0,16,29
100350,11.0,13,13
105749,11.0,20,32
124115,,24,24
119648,0.0,16,17
106508,14.0,22,22
122451,12.0,12,12
103827,5.0,17,17
109113,5.0,18,28
114745,12.0,23,24
104726,8.0,11,27
117528,10.0,13,29
122327,6.0,6,18
104316,3.0,7,9
108207,4.0,16,25
113917,2.0,22,32
110975,0.0,3,14
118192,0.0,7,34
124854,2.0,15,15
108940,11.0,11,23
118669,0.0,5,27
103296,6.0,17,29
106315,2.0,24,24
100279,2.0,19,31
124863,1.0,8,31
116155,6.0,16,32
103840,10.0,10,16
109276,13.0,14,23
102372,5.0,18,33
113508,5.0,8,22
105559,11.0,11,31
100353,3.0,4,34
116928,14.0,18,20
124930,4.0,13,19
104605,9.0,22,31
104088,2.0,19,23
107712,5.0,23,27
123123,14.0,23,23
102234,13.0,24,30
103843,10.0,16,16
121611,4.0,4,11
118944,3.0,11,11
103971,9.0,11,11
113986,10.0,10,11
121048,6.0,6,17
106418,1.0,7,17
124304,9.0,16,19
107127,4.0,16,22
115301,6.0,14,14
115540,0.0,9,9
113116,0.0,19,19
109257,0.0,12,12
116031,10.0,21,21
101956,0.0,7,34
102542,8.0,24,24
116641,9.0,12,18
115823,14.0,14,25
110209,7.0,24,26
102656,3.0,14,28
118499,10.0,16,20
105802,14.0,18,18
105031,,13,22
120077,,19,33
106496,10.0,11,20
107968,1.0,7,21
111989,4.0,4,30
114814,14.0,14,14
120399,13.0,15,19
111734,4.0,16,16
114187,3.0,24,24
104695,3.0,22,22
118392,10.0,12,12
108792,6.0,8,14
112774,7.0,11,26
117402,6.0,11,12
118006,14.0,14,27
102356,6.0,9,9
106270,7.0,17,17
107686,10.0,14,14
111420,1.0,17,17
118655,8.0,8,8
103828,0.0,5,6
122220,11.0,23,23
106088,14.0,15,28
123999,6.0,6,24
117560,9.0,18,31
108608,7.0,12,16
109775,2.0,5,16
120393,5.0,5,21
104934,1.0,6,11
102752,12.0,14,27
111832,11.0,14,19
119908,9.0,9,9
109072,10.0,10,22
116352,7.0,7,23
121119,11.0,12,24
119411,10.0,23,23
105157,8.0,24,30
106011,0.0,17,17
107120,0.0,14,21
115070,8.0,12,29
115328,4.0,21,27
108112,8.0,23,33
100171,12.0,12,12
100827,4.0,19,19
111002,5.0,5,28
104785,8.0,10,21
121518,11.0,16,16
103257,,10,10
115625,1.0,20,20
115304,6.0,16,16
124840,2.0,4,8
118574,11.0,11,11
115427,10.0,10,15
106324,6.0,13,18
111405,14.0,14,14
108140,6.0,7,25
123245,13.0,21,21
103375,10.0,20,26
108908,10.0,10,27
102929,3.0,16,23
124775,3.0,12,12
110200,7.0,15,15
118352,5.0,21,23
109843,8.0,23,23
113513,5.0,14,14
118759,5.0,12,12
124918,,18,18
103024,3.0,24,27
115700,10.0,11,11
120349,7.0,15,32
120470,8.0,22,28
123029,5.0,6,23
117949,5.0,6,10
123432,11.0,11,12
106978,11.0,11,22
122223,12.0,12,12
124207,7.0,7,29
108705,4.0,7,32
116519,8.0,12,17
107997,8.0,8,9
121702,2.0,12,17
106356,14.0,18,18
112064,6.0,19,19
120257,2.0,10,22
110503,4.0,24,24
119731,5.0,12,12
106787,13.0,18,29
120882,4.0,12,30
112323,1.0,17,17
115434,12.0,13,13
111794,1.0,5,31
103306,4.0,5,10
116413,11.0,17,17
105478,14.0,20,34
104120,2.0,23,23
108770,5.0,10,10
120056,3.0,10,10
118300,1.0,5,19
121085,12.0,24,24
100041,7.0,7,7
121721,13.0,15,26
108605,3.0,4,12
122715,0.0,16,16
121554,13.0,13,17
115518,5.0,9,9
109810,2.0,19,28
104858,2.0,20,29
119932,8.0,16,26
122153,7.0,7,7
112173,6.0,6,12
109153,2.0,9,12
111970,8.0,12,31
119164,12.0,20,25
110574,3.0,12,19
119039,8.0,18,34
118984,0.0,15,15
115175,7.0,20,21
115797,4.0,14,33
105539,7.0,7,33
111148,11.0,11,11
103854,6.0,17,19
106632,13.0,22,22
